true,pred,count,config,feature_set,test_player
5,8,0,B_balanced,S2_tier1_2,p01
6,2,0,B_balanced,S2_tier1_2,p01
6,3,0,B_balanced,S2_tier1_2,p01
6,4,0,B_balanced,S2_tier1_2,p01
6,5,31,B_balanced,S2_tier1_2,p01
6,6,0,B_balanced,S2_tier1_2,p01
6,7,0,B_balanced,S2_tier1_2,p01
6,8,0,B_balanced,S2_tier1_2,p01
7,2,0,B_balanced,S2_tier1_2,p01
7,3,0,B_balanced,S2_tier1_2,p01
7,4,0,B_balanced,S2_tier1_2,p01
7,5,45,B_balanced,S2_tier1_2,p01
7,6,0,B_balanced,S2_tier1_2,p01
7,7,0,B_balanced,S2_tier1_2,p01
7,8,0,B_balanced,S2_tier1_2,p01
8,2,0,B_balanced,S2_tier1_2,p01
8,3,0,B_balanced,S2_tier1_2,p01
8,4,0,B_balanced,S2_tier1_2,p01
8,5,25,B_balanced,S2_tier1_2,p01
8,6,0,B_balanced,S2_tier1_2,p01
8,7,0,B_balanced,S2_tier1_2,p01
8,8,0,B_balanced,S2_tier1_2,p01
2,2,0,B_balanced,S2_tier1_2,p03
2,3,0,B_balanced,S2_tier1_2,p03
2,4,0,B_balanced,S2_tier1_2,p03
2,5,0,B_balanced,S2_tier1_2,p03
2,6,0,B_balanced,S2_tier1_2,p03
2,7,0,B_balanced,S2_tier1_2,p03
2,8,0,B_balanced,S2_tier1_2,p03
3,2,0,B_balanced,S2_tier1_2,p03
3,3,0,B_balanced,S2_tier1_2,p03
3,4,0,B_balanced,S2_tier1_2,p03
3,5,0,B_balanced,S2_tier1_2,p03
3,6,1,B_balanced,S2_tier1_2,p03
3,7,0,B_balanced,S2_tier1_2,p03
3,8,0,B_balanced,S2_tier1_2,p03
4,2,0,B_balanced,S2_tier1_2,p03
4,3,0,B_balanced,S2_tier1_2,p03
4,4,0,B_balanced,S2_tier1_2,p03
4,5,1,B_balanced,S2_tier1_2,p03
4,6,0,B_balanced,S2_tier1_2,p03
4,7,1,B_balanced,S2_tier1_2,p03
4,8,0,B_balanced,S2_tier1_2,p03
5,2,0,B_balanced,S2_tier1_2,p03
5,3,0,B_balanced,S2_tier1_2,p03
5,4,0,B_balanced,S2_tier1_2,p03
5,5,4,B_balanced,S2_tier1_2,p03
5,6,58,B_balanced,S2_tier1_2,p03
5,7,11,B_balanced,S2_tier1_2,p03
5,8,0,B_balanced,S2_tier1_2,p03
6,2,0,B_balanced,S2_tier1_2,p03
6,3,0,B_balanced,S2_tier1_2,p03
6,4,0,B_balanced,S2_tier1_2,p03
6,5,0,B_balanced,S2_tier1_2,p03
6,6,0,B_balanced,S2_tier1_2,p03
6,7,1,B_balanced,S2_tier1_2,p03
6,8,0,B_balanced,S2_tier1_2,p03
7,2,0,B_balanced,S2_tier1_2,p03
7,3,0,B_balanced,S2_tier1_2,p03
7,4,0,B_balanced,S2_tier1_2,p03
7,5,0,B_balanced,S2_tier1_2,p03
7,6,0,B_balanced,S2_tier1_2,p03
7,7,0,B_balanced,S2_tier1_2,p03
7,8,0,B_balanced,S2_tier1_2,p03
8,2,0,B_balanced,S2_tier1_2,p03
8,3,0,B_balanced,S2_tier1_2,p03
8,4,0,B_balanced,S2_tier1_2,p03
8,5,0,B_balanced,S2_tier1_2,p03
8,6,0,B_balanced,S2_tier1_2,p03
8,7,0,B_balanced,S2_tier1_2,p03
8,8,0,B_balanced,S2_tier1_2,p03
2,2,0,B_balanced,S2_tier1_2,p05
2,3,0,B_balanced,S2_tier1_2,p05
2,4,0,B_balanced,S2_tier1_2,p05
2,5,0,B_balanced,S2_tier1_2,p05
2,6,0,B_balanced,S2_tier1_2,p05
2,7,0,B_balanced,S2_tier1_2,p05
2,8,0,B_balanced,S2_tier1_2,p05
3,2,0,B_balanced,S2_tier1_2,p05
3,3,0,B_balanced,S2_tier1_2,p05
3,4,0,B_balanced,S2_tier1_2,p05
3,5,0,B_balanced,S2_tier1_2,p05
3,6,1,B_balanced,S2_tier1_2,p05
3,7,0,B_balanced,S2_tier1_2,p05
3,8,0,B_balanced,S2_tier1_2,p05
4,2,0,B_balanced,S2_tier1_2,p05
4,3,0,B_balanced,S2_tier1_2,p05
4,4,0,B_balanced,S2_tier1_2,p05
4,5,1,B_balanced,S2_tier1_2,p05
4,6,4,B_balanced,S2_tier1_2,p05
4,7,0,B_balanced,S2_tier1_2,p05
4,8,0,B_balanced,S2_tier1_2,p05
5,2,0,B_balanced,S2_tier1_2,p05
5,3,0,B_balanced,S2_tier1_2,p05
5,4,0,B_balanced,S2_tier1_2,p05
5,5,28,B_balanced,S2_tier1_2,p05
5,6,41,B_balanced,S2_tier1_2,p05
5,7,1,B_balanced,S2_tier1_2,p05
5,8,0,B_balanced,S2_tier1_2,p05
6,2,0,B_balanced,S2_tier1_2,p05
6,3,0,B_balanced,S2_tier1_2,p05
6,4,0,B_balanced,S2_tier1_2,p05
6,5,0,B_balanced,S2_tier1_2,p05
6,6,0,B_balanced,S2_tier1_2,p05
6,7,0,B_balanced,S2_tier1_2,p05
6,8,0,B_balanced,S2_tier1_2,p05
7,2,0,B_balanced,S2_tier1_2,p05
7,3,0,B_balanced,S2_tier1_2,p05
7,4,0,B_balanced,S2_tier1_2,p05
7,5,0,B_balanced,S2_tier1_2,p05
7,6,0,B_balanced,S2_tier1_2,p05
7,7,0,B_balanced,S2_tier1_2,p05
7,8,0,B_balanced,S2_tier1_2,p05
8,2,0,B_balanced,S2_tier1_2,p05
8,3,0,B_balanced,S2_tier1_2,p05
8,4,0,B_balanced,S2_tier1_2,p05
8,5,0,B_balanced,S2_tier1_2,p05
8,6,0,B_balanced,S2_tier1_2,p05
8,7,0,B_balanced,S2_tier1_2,p05
8,8,0,B_balanced,S2_tier1_2,p05
2,2,0,B_balanced,S3_minimal,p01
2,3,0,B_balanced,S3_minimal,p01
2,4,0,B_balanced,S3_minimal,p01
2,5,1,B_balanced,S3_minimal,p01
2,6,0,B_balanced,S3_minimal,p01
2,7,0,B_balanced,S3_minimal,p01
2,8,0,B_balanced,S3_minimal,p01
3,2,0,B_balanced,S3_minimal,p01
3,3,0,B_balanced,S3_minimal,p01
3,4,0,B_balanced,S3_minimal,p01
3,5,6,B_balanced,S3_minimal,p01
3,6,0,B_balanced,S3_minimal,p01
3,7,0,B_balanced,S3_minimal,p01
3,8,0,B_balanced,S3_minimal,p01
4,2,0,B_balanced,S3_minimal,p01
4,3,0,B_balanced,S3_minimal,p01
4,4,0,B_balanced,S3_minimal,p01
4,5,12,B_balanced,S3_minimal,p01
4,6,0,B_balanced,S3_minimal,p01
4,7,0,B_balanced,S3_minimal,p01
4,8,0,B_balanced,S3_minimal,p01
5,2,0,B_balanced,S3_minimal,p01
5,3,0,B_balanced,S3_minimal,p01
5,4,0,B_balanced,S3_minimal,p01
5,5,17,B_balanced,S3_minimal,p01
5,6,0,B_balanced,S3_minimal,p01
5,7,0,B_balanced,S3_minimal,p01
5,8,0,B_balanced,S3_minimal,p01
6,2,0,B_balanced,S3_minimal,p01
6,3,0,B_balanced,S3_minimal,p01
6,4,0,B_balanced,S3_minimal,p01
6,5,31,B_balanced,S3_minimal,p01
6,6,0,B_balanced,S3_minimal,p01
6,7,0,B_balanced,S3_minimal,p01
6,8,0,B_balanced,S3_minimal,p01
7,2,0,B_balanced,S3_minimal,p01
7,3,0,B_balanced,S3_minimal,p01
7,4,0,B_balanced,S3_minimal,p01
7,5,45,B_balanced,S3_minimal,p01
7,6,0,B_balanced,S3_minimal,p01
7,7,0,B_balanced,S3_minimal,p01
7,8,0,B_balanced,S3_minimal,p01
8,2,0,B_balanced,S3_minimal,p01
8,3,0,B_balanced,S3_minimal,p01
8,4,0,B_balanced,S3_minimal,p01
8,5,25,B_balanced,S3_minimal,p01
8,6,0,B_balanced,S3_minimal,p01
8,7,0,B_balanced,S3_minimal,p01
8,8,0,B_balanced,S3_minimal,p01
2,2,0,B_balanced,S3_minimal,p03
2,3,0,B_balanced,S3_minimal,p03
2,4,0,B_balanced,S3_minimal,p03
2,5,0,B_balanced,S3_minimal,p03
2,6,0,B_balanced,S3_minimal,p03
2,7,0,B_balanced,S3_minimal,p03
2,8,0,B_balanced,S3_minimal,p03
3,2,0,B_balanced,S3_minimal,p03
3,3,0,B_balanced,S3_minimal,p03
3,4,0,B_balanced,S3_minimal,p03
3,5,0,B_balanced,S3_minimal,p03
3,6,1,B_balanced,S3_minimal,p03
3,7,0,B_balanced,S3_minimal,p03
3,8,0,B_balanced,S3_minimal,p03
4,2,0,B_balanced,S3_minimal,p03
4,3,0,B_balanced,S3_minimal,p03
4,4,0,B_balanced,S3_minimal,p03
4,5,0,B_balanced,S3_minimal,p03
4,6,2,B_balanced,S3_minimal,p03
4,7,0,B_balanced,S3_minimal,p03
4,8,0,B_balanced,S3_minimal,p03
5,2,0,B_balanced,S3_minimal,p03
5,3,0,B_balanced,S3_minimal,p03
5,4,0,B_balanced,S3_minimal,p03
5,5,0,B_balanced,S3_minimal,p03
5,6,57,B_balanced,S3_minimal,p03
5,7,16,B_balanced,S3_minimal,p03
5,8,0,B_balanced,S3_minimal,p03
6,2,0,B_balanced,S3_minimal,p03
6,3,0,B_balanced,S3_minimal,p03
6,4,0,B_balanced,S3_minimal,p03
6,5,0,B_balanced,S3_minimal,p03
6,6,1,B_balanced,S3_minimal,p03
6,7,0,B_balanced,S3_minimal,p03
6,8,0,B_balanced,S3_minimal,p03
7,2,0,B_balanced,S3_minimal,p03
7,3,0,B_balanced,S3_minimal,p03
7,4,0,B_balanced,S3_minimal,p03
7,5,0,B_balanced,S3_minimal,p03
7,6,0,B_balanced,S3_minimal,p03
7,7,0,B_balanced,S3_minimal,p03
7,8,0,B_balanced,S3_minimal,p03
8,2,0,B_balanced,S3_minimal,p03
8,3,0,B_balanced,S3_minimal,p03
8,4,0,B_balanced,S3_minimal,p03
8,5,0,B_balanced,S3_minimal,p03
8,6,0,B_balanced,S3_minimal,p03
8,7,0,B_balanced,S3_minimal,p03
8,8,0,B_balanced,S3_minimal,p03
2,2,0,B_balanced,S3_minimal,p05
2,3,0,B_balanced,S3_minimal,p05
2,4,0,B_balanced,S3_minimal,p05
2,5,0,B_balanced,S3_minimal,p05
2,6,0,B_balanced,S3_minimal,p05
2,7,0,B_balanced,S3_minimal,p05
2,8,0,B_balanced,S3_minimal,p05
3,2,0,B_balanced,S3_minimal,p05
3,3,0,B_balanced,S3_minimal,p05
3,4,0,B_balanced,S3_minimal,p05
3,5,0,B_balanced,S3_minimal,p05
3,6,1,B_balanced,S3_minimal,p05
3,7,0,B_balanced,S3_minimal,p05
3,8,0,B_balanced,S3_minimal,p05
4,2,0,B_balanced,S3_minimal,p05
4,3,0,B_balanced,S3_minimal,p05
4,4,0,B_balanced,S3_minimal,p05
4,5,1,B_balanced,S3_minimal,p05
4,6,4,B_balanced,S3_minimal,p05
4,7,0,B_balanced,S3_minimal,p05
4,8,0,B_balanced,S3_minimal,p05
5,2,0,B_balanced,S3_minimal,p05
5,3,0,B_balanced,S3_minimal,p05
5,4,0,B_balanced,S3_minimal,p05
5,5,33,B_balanced,S3_minimal,p05
5,6,37,B_balanced,S3_minimal,p05
5,7,0,B_balanced,S3_minimal,p05
5,8,0,B_balanced,S3_minimal,p05
6,2,0,B_balanced,S3_minimal,p05
6,3,0,B_balanced,S3_minimal,p05
6,4,0,B_balanced,S3_minimal,p05
6,5,0,B_balanced,S3_minimal,p05
6,6,0,B_balanced,S3_minimal,p05
6,7,0,B_balanced,S3_minimal,p05
6,8,0,B_balanced,S3_minimal,p05
7,2,0,B_balanced,S3_minimal,p05
7,3,0,B_balanced,S3_minimal,p05
7,4,0,B_balanced,S3_minimal,p05
7,5,0,B_balanced,S3_minimal,p05
7,6,0,B_balanced,S3_minimal,p05
7,7,0,B_balanced,S3_minimal,p05
7,8,0,B_balanced,S3_minimal,p05
8,2,0,B_balanced,S3_minimal,p05
8,3,0,B_balanced,S3_minimal,p05
8,4,0,B_balanced,S3_minimal,p05
8,5,0,B_balanced,S3_minimal,p05
8,6,0,B_balanced,S3_minimal,p05
8,7,0,B_balanced,S3_minimal,p05
8,8,0,B_balanced,S3_minimal,p05
2,2,0,C_robust,S1_tier1,p01
2,3,0,C_robust,S1_tier1,p01
2,4,0,C_robust,S1_tier1,p01
2,5,1,C_robust,S1_tier1,p01
2,6,0,C_robust,S1_tier1,p01
2,7,0,C_robust,S1_tier1,p01
2,8,0,C_robust,S1_tier1,p01
3,2,0,C_robust,S1_tier1,p01
3,3,0,C_robust,S1_tier1,p01
3,4,0,C_robust,S1_tier1,p01
3,5,6,C_robust,S1_tier1,p01
3,6,0,C_robust,S1_tier1,p01
3,7,0,C_robust,S1_tier1,p01
3,8,0,C_robust,S1_tier1,p01
4,2,0,C_robust,S1_tier1,p01
4,3,0,C_robust,S1_tier1,p01
4,4,0,C_robust,S1_tier1,p01
4,5,12,C_robust,S1_tier1,p01
4,6,0,C_robust,S1_tier1,p01
4,7,0,C_robust,S1_tier1,p01
4,8,0,C_robust,S1_tier1,p01
5,2,0,C_robust,S1_tier1,p01
5,3,0,C_robust,S1_tier1,p01
5,4,0,C_robust,S1_tier1,p01
5,5,17,C_robust,S1_tier1,p01
5,6,0,C_robust,S1_tier1,p01
5,7,0,C_robust,S1_tier1,p01
5,8,0,C_robust,S1_tier1,p01
6,2,0,C_robust,S1_tier1,p01
6,3,0,C_robust,S1_tier1,p01
6,4,0,C_robust,S1_tier1,p01
6,5,31,C_robust,S1_tier1,p01
6,6,0,C_robust,S1_tier1,p01
6,7,0,C_robust,S1_tier1,p01
6,8,0,C_robust,S1_tier1,p01
7,2,0,C_robust,S1_tier1,p01
7,3,0,C_robust,S1_tier1,p01
7,4,0,C_robust,S1_tier1,p01
7,5,45,C_robust,S1_tier1,p01
7,6,0,C_robust,S1_tier1,p01
7,7,0,C_robust,S1_tier1,p01
7,8,0,C_robust,S1_tier1,p01
8,2,0,C_robust,S1_tier1,p01
8,3,0,C_robust,S1_tier1,p01
8,4,0,C_robust,S1_tier1,p01
8,5,25,C_robust,S1_tier1,p01
8,6,0,C_robust,S1_tier1,p01
8,7,0,C_robust,S1_tier1,p01
8,8,0,C_robust,S1_tier1,p01
2,2,0,C_robust,S1_tier1,p03
2,3,0,C_robust,S1_tier1,p03
2,4,0,C_robust,S1_tier1,p03
2,5,0,C_robust,S1_tier1,p03
2,6,0,C_robust,S1_tier1,p03
2,7,0,C_robust,S1_tier1,p03
2,8,0,C_robust,S1_tier1,p03
3,2,0,C_robust,S1_tier1,p03
3,3,0,C_robust,S1_tier1,p03
3,4,0,C_robust,S1_tier1,p03
3,5,0,C_robust,S1_tier1,p03
3,6,1,C_robust,S1_tier1,p03
3,7,0,C_robust,S1_tier1,p03
3,8,0,C_robust,S1_tier1,p03
4,2,0,C_robust,S1_tier1,p03
4,3,0,C_robust,S1_tier1,p03
4,4,0,C_robust,S1_tier1,p03
4,5,0,C_robust,S1_tier1,p03
4,6,2,C_robust,S1_tier1,p03
4,7,0,C_robust,S1_tier1,p03
4,8,0,C_robust,S1_tier1,p03
5,2,0,C_robust,S1_tier1,p03
5,3,0,C_robust,S1_tier1,p03
5,4,0,C_robust,S1_tier1,p03
5,5,0,C_robust,S1_tier1,p03
5,6,57,C_robust,S1_tier1,p03
5,7,16,C_robust,S1_tier1,p03
5,8,0,C_robust,S1_tier1,p03
6,2,0,C_robust,S1_tier1,p03
6,3,0,C_robust,S1_tier1,p03
6,4,0,C_robust,S1_tier1,p03
6,5,0,C_robust,S1_tier1,p03
6,6,0,C_robust,S1_tier1,p03
6,7,1,C_robust,S1_tier1,p03
6,8,0,C_robust,S1_tier1,p03
7,2,0,C_robust,S1_tier1,p03
7,3,0,C_robust,S1_tier1,p03
7,4,0,C_robust,S1_tier1,p03
7,5,0,C_robust,S1_tier1,p03
7,6,0,C_robust,S1_tier1,p03
7,7,0,C_robust,S1_tier1,p03
7,8,0,C_robust,S1_tier1,p03
8,2,0,C_robust,S1_tier1,p03
8,3,0,C_robust,S1_tier1,p03
8,4,0,C_robust,S1_tier1,p03
8,5,0,C_robust,S1_tier1,p03
8,6,0,C_robust,S1_tier1,p03
8,7,0,C_robust,S1_tier1,p03
8,8,0,C_robust,S1_tier1,p03
2,2,0,C_robust,S1_tier1,p05
2,3,0,C_robust,S1_tier1,p05
2,4,0,C_robust,S1_tier1,p05
2,5,0,C_robust,S1_tier1,p05
2,6,0,C_robust,S1_tier1,p05
2,7,0,C_robust,S1_tier1,p05
2,8,0,C_robust,S1_tier1,p05
3,2,0,C_robust,S1_tier1,p05
3,3,0,C_robust,S1_tier1,p05
3,4,0,C_robust,S1_tier1,p05
3,5,0,C_robust,S1_tier1,p05
3,6,1,C_robust,S1_tier1,p05
3,7,0,C_robust,S1_tier1,p05
3,8,0,C_robust,S1_tier1,p05
4,2,0,C_robust,S1_tier1,p05
4,3,0,C_robust,S1_tier1,p05
4,4,0,C_robust,S1_tier1,p05
4,5,0,C_robust,S1_tier1,p05
4,6,5,C_robust,S1_tier1,p05
4,7,0,C_robust,S1_tier1,p05
4,8,0,C_robust,S1_tier1,p05
5,2,0,C_robust,S1_tier1,p05
5,3,0,C_robust,S1_tier1,p05
5,4,0,C_robust,S1_tier1,p05
5,5,26,C_robust,S1_tier1,p05
5,6,43,C_robust,S1_tier1,p05
5,7,1,C_robust,S1_tier1,p05
5,8,0,C_robust,S1_tier1,p05
6,2,0,C_robust,S1_tier1,p05
6,3,0,C_robust,S1_tier1,p05
6,4,0,C_robust,S1_tier1,p05
6,5,0,C_robust,S1_tier1,p05
6,6,0,C_robust,S1_tier1,p05
6,7,0,C_robust,S1_tier1,p05
6,8,0,C_robust,S1_tier1,p05
7,2,0,C_robust,S1_tier1,p05
7,3,0,C_robust,S1_tier1,p05
7,4,0,C_robust,S1_tier1,p05
7,5,0,C_robust,S1_tier1,p05
7,6,0,C_robust,S1_tier1,p05
7,7,0,C_robust,S1_tier1,p05
7,8,0,C_robust,S1_tier1,p05
8,2,0,C_robust,S1_tier1,p05
8,3,0,C_robust,S1_tier1,p05
8,4,0,C_robust,S1_tier1,p05
8,5,0,C_robust,S1_tier1,p05
8,6,0,C_robust,S1_tier1,p05
8,7,0,C_robust,S1_tier1,p05
8,8,0,C_robust,S1_tier1,p05
2,2,0,C_robust,S2_tier1_2,p01
2,3,0,C_robust,S2_tier1_2,p01
2,4,0,C_robust,S2_tier1_2,p01
2,5,1,C_robust,S2_tier1_2,p01
2,6,0,C_robust,S2_tier1_2,p01
2,7,0,C_robust,S2_tier1_2,p01
2,8,0,C_robust,S2_tier1_2,p01
3,2,0,C_robust,S2_tier1_2,p01
3,3,0,C_robust,S2_tier1_2,p01
3,4,0,C_robust,S2_tier1_2,p01
3,5,6,C_robust,S2_tier1_2,p01
3,6,0,C_robust,S2_tier1_2,p01
3,7,0,C_robust,S2_tier1_2,p01
3,8,0,C_robust,S2_tier1_2,p01
4,2,0,C_robust,S2_tier1_2,p01
4,3,0,C_robust,S2_tier1_2,p01
4,4,0,C_robust,S2_tier1_2,p01
4,5,12,C_robust,S2_tier1_2,p01
4,6,0,C_robust,S2_tier1_2,p01
4,7,0,C_robust,S2_tier1_2,p01
4,8,0,C_robust,S2_tier1_2,p01
5,2,0,C_robust,S2_tier1_2,p01
5,3,0,C_robust,S2_tier1_2,p01
5,4,0,C_robust,S2_tier1_2,p01
5,5,17,C_robust,S2_tier1_2,p01
5,6,0,C_robust,S2_tier1_2,p01
5,7,0,C_robust,S2_tier1_2,p01
5,8,0,C_robust,S2_tier1_2,p01
6,2,0,C_robust,S2_tier1_2,p01
6,3,0,C_robust,S2_tier1_2,p01
6,4,0,C_robust,S2_tier1_2,p01
6,5,31,C_robust,S2_tier1_2,p01
6,6,0,C_robust,S2_tier1_2,p01
6,7,0,C_robust,S2_tier1_2,p01
6,8,0,C_robust,S2_tier1_2,p01
7,2,0,C_robust,S2_tier1_2,p01
7,3,0,C_robust,S2_tier1_2,p01
7,4,0,C_robust,S2_tier1_2,p01
7,5,45,C_robust,S2_tier1_2,p01
7,6,0,C_robust,S2_tier1_2,p01
7,7,0,C_robust,S2_tier1_2,p01
7,8,0,C_robust,S2_tier1_2,p01
8,2,0,C_robust,S2_tier1_2,p01
8,3,0,C_robust,S2_tier1_2,p01
8,4,0,C_robust,S2_tier1_2,p01
8,5,25,C_robust,S2_tier1_2,p01
8,6,0,C_robust,S2_tier1_2,p01
8,7,0,C_robust,S2_tier1_2,p01
8,8,0,C_robust,S2_tier1_2,p01
2,2,0,C_robust,S2_tier1_2,p03
2,3,0,C_robust,S2_tier1_2,p03
2,4,0,C_robust,S2_tier1_2,p03
2,5,0,C_robust,S2_tier1_2,p03
2,6,0,C_robust,S2_tier1_2,p03
2,7,0,C_robust,S2_tier1_2,p03
2,8,0,C_robust,S2_tier1_2,p03
3,2,0,C_robust,S2_tier1_2,p03
3,3,0,C_robust,S2_tier1_2,p03
3,4,0,C_robust,S2_tier1_2,p03
3,5,0,C_robust,S2_tier1_2,p03
3,6,1,C_robust,S2_tier1_2,p03
3,7,0,C_robust,S2_tier1_2,p03
3,8,0,C_robust,S2_tier1_2,p03
4,2,0,C_robust,S2_tier1_2,p03
4,3,0,C_robust,S2_tier1_2,p03
4,4,0,C_robust,S2_tier1_2,p03
4,5,0,C_robust,S2_tier1_2,p03
4,6,2,C_robust,S2_tier1_2,p03
4,7,0,C_robust,S2_tier1_2,p03
4,8,0,C_robust,S2_tier1_2,p03
5,2,0,C_robust,S2_tier1_2,p03
5,3,0,C_robust,S2_tier1_2,p03
5,4,0,C_robust,S2_tier1_2,p03
5,5,0,C_robust,S2_tier1_2,p03
5,6,59,C_robust,S2_tier1_2,p03
5,7,14,C_robust,S2_tier1_2,p03
5,8,0,C_robust,S2_tier1_2,p03
6,2,0,C_robust,S2_tier1_2,p03
6,3,0,C_robust,S2_tier1_2,p03
6,4,0,C_robust,S2_tier1_2,p03
6,5,0,C_robust,S2_tier1_2,p03
6,6,0,C_robust,S2_tier1_2,p03
6,7,1,C_robust,S2_tier1_2,p03
6,8,0,C_robust,S2_tier1_2,p03
7,2,0,C_robust,S2_tier1_2,p03
7,3,0,C_robust,S2_tier1_2,p03
7,4,0,C_robust,S2_tier1_2,p03
7,5,0,C_robust,S2_tier1_2,p03
7,6,0,C_robust,S2_tier1_2,p03
7,7,0,C_robust,S2_tier1_2,p03
7,8,0,C_robust,S2_tier1_2,p03
8,2,0,C_robust,S2_tier1_2,p03
8,3,0,C_robust,S2_tier1_2,p03
8,4,0,C_robust,S2_tier1_2,p03
8,5,0,C_robust,S2_tier1_2,p03
8,6,0,C_robust,S2_tier1_2,p03
8,7,0,C_robust,S2_tier1_2,p03
8,8,0,C_robust,S2_tier1_2,p03
2,2,0,C_robust,S2_tier1_2,p05
2,3,0,C_robust,S2_tier1_2,p05
2,4,0,C_robust,S2_tier1_2,p05
2,5,0,C_robust,S2_tier1_2,p05
2,6,0,C_robust,S2_tier1_2,p05
2,7,0,C_robust,S2_tier1_2,p05
2,8,0,C_robust,S2_tier1_2,p05
3,2,0,C_robust,S2_tier1_2,p05
3,3,0,C_robust,S2_tier1_2,p05
3,4,0,C_robust,S2_tier1_2,p05
3,5,0,C_robust,S2_tier1_2,p05
3,6,1,C_robust,S2_tier1_2,p05
3,7,0,C_robust,S2_tier1_2,p05
3,8,0,C_robust,S2_tier1_2,p05
4,2,0,C_robust,S2_tier1_2,p05
4,3,0,C_robust,S2_tier1_2,p05
4,4,0,C_robust,S2_tier1_2,p05
4,5,0,C_robust,S2_tier1_2,p05
4,6,5,C_robust,S2_tier1_2,p05
4,7,0,C_robust,S2_tier1_2,p05
4,8,0,C_robust,S2_tier1_2,p05
5,2,0,C_robust,S2_tier1_2,p05
5,3,0,C_robust,S2_tier1_2,p05
5,4,0,C_robust,S2_tier1_2,p05
5,5,24,C_robust,S2_tier1_2,p05
5,6,45,C_robust,S2_tier1_2,p05
5,7,1,C_robust,S2_tier1_2,p05
5,8,0,C_robust,S2_tier1_2,p05
6,2,0,C_robust,S2_tier1_2,p05
6,3,0,C_robust,S2_tier1_2,p05
6,4,0,C_robust,S2_tier1_2,p05
6,5,0,C_robust,S2_tier1_2,p05
6,6,0,C_robust,S2_tier1_2,p05
6,7,0,C_robust,S2_tier1_2,p05
6,8,0,C_robust,S2_tier1_2,p05
7,2,0,C_robust,S2_tier1_2,p05
7,3,0,C_robust,S2_tier1_2,p05
7,4,0,C_robust,S2_tier1_2,p05
7,5,0,C_robust,S2_tier1_2,p05
7,6,0,C_robust,S2_tier1_2,p05
7,7,0,C_robust,S2_tier1_2,p05
7,8,0,C_robust,S2_tier1_2,p05
8,2,0,C_robust,S2_tier1_2,p05
8,3,0,C_robust,S2_tier1_2,p05
8,4,0,C_robust,S2_tier1_2,p05
8,5,0,C_robust,S2_tier1_2,p05
8,6,0,C_robust,S2_tier1_2,p05
8,7,0,C_robust,S2_tier1_2,p05
8,8,0,C_robust,S2_tier1_2,p05
2,2,0,C_robust,S3_minimal,p01
2,3,0,C_robust,S3_minimal,p01
2,4,0,C_robust,S3_minimal,p01
2,5,1,C_robust,S3_minimal,p01
2,6,0,C_robust,S3_minimal,p01
2,7,0,C_robust,S3_minimal,p01
2,8,0,C_robust,S3_minimal,p01
3,2,0,C_robust,S3_minimal,p01
3,3,0,C_robust,S3_minimal,p01
3,4,0,C_robust,S3_minimal,p01
3,5,6,C_robust,S3_minimal,p01
3,6,0,C_robust,S3_minimal,p01
3,7,0,C_robust,S3_minimal,p01
3,8,0,C_robust,S3_minimal,p01
4,2,0,C_robust,S3_minimal,p01
4,3,0,C_robust,S3_minimal,p01
4,4,0,C_robust,S3_minimal,p01
4,5,12,C_robust,S3_minimal,p01
4,6,0,C_robust,S3_minimal,p01
4,7,0,C_robust,S3_minimal,p01
4,8,0,C_robust,S3_minimal,p01
5,2,0,C_robust,S3_minimal,p01
5,3,0,C_robust,S3_minimal,p01
5,4,0,C_robust,S3_minimal,p01
5,5,17,C_robust,S3_minimal,p01
5,6,0,C_robust,S3_minimal,p01
5,7,0,C_robust,S3_minimal,p01
5,8,0,C_robust,S3_minimal,p01
6,2,0,C_robust,S3_minimal,p01
6,3,0,C_robust,S3_minimal,p01
6,4,0,C_robust,S3_minimal,p01
6,5,31,C_robust,S3_minimal,p01
6,6,0,C_robust,S3_minimal,p01
6,7,0,C_robust,S3_minimal,p01
6,8,0,C_robust,S3_minimal,p01
7,2,0,C_robust,S3_minimal,p01
7,3,0,C_robust,S3_minimal,p01
7,4,0,C_robust,S3_minimal,p01
7,5,45,C_robust,S3_minimal,p01
7,6,0,C_robust,S3_minimal,p01
7,7,0,C_robust,S3_minimal,p01
7,8,0,C_robust,S3_minimal,p01
8,2,0,C_robust,S3_minimal,p01
8,3,0,C_robust,S3_minimal,p01
8,4,0,C_robust,S3_minimal,p01
8,5,25,C_robust,S3_minimal,p01
8,6,0,C_robust,S3_minimal,p01
8,7,0,C_robust,S3_minimal,p01
8,8,0,C_robust,S3_minimal,p01
2,2,0,C_robust,S3_minimal,p03
2,3,0,C_robust,S3_minimal,p03
2,4,0,C_robust,S3_minimal,p03
2,5,0,C_robust,S3_minimal,p03
2,6,0,C_robust,S3_minimal,p03
2,7,0,C_robust,S3_minimal,p03
2,8,0,C_robust,S3_minimal,p03
3,2,0,C_robust,S3_minimal,p03
3,3,0,C_robust,S3_minimal,p03
3,4,0,C_robust,S3_minimal,p03
3,5,0,C_robust,S3_minimal,p03
3,6,1,C_robust,S3_minimal,p03
3,7,0,C_robust,S3_minimal,p03
3,8,0,C_robust,S3_minimal,p03
4,2,0,C_robust,S3_minimal,p03
4,3,0,C_robust,S3_minimal,p03
4,4,0,C_robust,S3_minimal,p03
